name,category
Gastromarket® 600 Plynový sporák- 2 horáky - bez podstavca,Varná technológia | GASTROMARKET 600 EKO | Sporáky
"Gastropekáč Hendi 11,5 kW",Stolové zariadenia | Gastropekáče
Gastropekáč Hendi MINI,Stolové zariadenia | Gastropekáče
Gril na drevené uhlie - otvorený - dĺžka 1300 mm,Konvektomaty a pece | Grily na uhlie
Gril na drevené uhlie - otvorený - dĺžka 1500 mm,Konvektomaty a pece | Grily na uhlie
Gril na drevené uhlie - otvorený - dĺžka 1700 mm,Konvektomaty a pece | Grily na uhlie
Gril na drevené uhlie - otvorený - dĺžka 2000 mm,Konvektomaty a pece | Grily na uhlie
Gril plynový bez podstavca – hladká/ryhovaná – 800mm,Varná technológia | STALGAST 700 | Grily 700
Gril plynový bez podstavca – hladký – 400mm,Varná technológia | STALGAST 700 | Grily 700
Gril plynový bez podstavca – hladký – 800mm,Varná technológia | STALGAST 700 | Grily 700
Gril plynový bez podstavca – ryhovaná – 800mm,Varná technológia | STALGAST 700 | Grily 700
Gril plynový bez podstavca – ryhovaný – 400mm,Varná technológia | STALGAST 700 | Grily 700
Grilovacia platňa Caterina - 1/3 ryhovaná+ 2/3 hladká,Stolové zariadenia | Elektrické grilovacie platne
Grilovacia platňa EKO - 1/2 hladká a 1/2 ryhovaná,Stolové zariadenia | Elektrické grilovacie platne
Grilovacia platňa EKO - hladká,Stolové zariadenia | Elektrické grilovacie platne
Grilovacia platňa Stalgast obojstranná,Kuchynský riad | Panvice | Panvice liatinové
Grilovacia platňa plynová - MAXI,Stolové zariadenia | Plynové grilovacie platne GASTROMARKET
Grilovacia platňa plynová - MEDIUM,Stolové zariadenia | Plynové grilovacie platne GASTROMARKET
Grilovacia platňa plynová – MINI,Stolové zariadenia | Plynové grilovacie platne GASTROMARKET
Gulatý cateringový barový stôl d 800x1100 skladací,Catering | Cateringový nábytok | Cateringové stoly
"HACCP-Filetovací nôž, modrý, 16cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Modré nože HACCP
"HACCP-Filetovací nôž, ćervený, 16cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Kuchynský nôž dlhý, biely, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Biele nože HACCP
"HACCP-Kuchynský nôž dlhý, hnedý, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Hnedé nože HACCP
"HACCP-Kuchynský nôž dlhý, modrý, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Modré nože HACCP
"HACCP-Kuchynský nôž dlhý, zelený, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Kuchynský nôž dlhý, ćervený, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Kuchynský nôž dlhý, žltý, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Žlté nože HACCP
"HACCP-Kuchynský nôž zúbkovaný, biely, 30cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Biele nože HACCP
"HACCP-Kuchynský nôž, hnedý, 22cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Hnedé nože HACCP
"HACCP-Kuchynský nôž, modrý, 22cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Modré nože HACCP
"HACCP-Kuchynský nôž, zelený, 22cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Kuchynský nôž, ćervený, 22cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Kuchynský nôž, žltý, 22cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Žlté nože HACCP
"HACCP-Mäsiarsky nôž, červený, 25cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Nôž na zeleninu rozrábací – zelený, 10 cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Nôž na zeleninu, zelený, 10,5cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Sekáč, červený, 18cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Univerzálny nôž, zelený, 16cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Univerzálny nôž, zelený, 9cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Zelené nože HACCP
"HACCP-Univerzálny nôž, červený, 9cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
"HACCP-Univerzálny nôž, žltý, 16cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Žlté nože HACCP
"HACCP-Univerzálny nôž, žltý, 9cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Žlté nože HACCP
"HACCP-Vykosťovací nôž, červený, 15cm",Kuchynské náradie | Nože a nožnice | Nože HACCP | Červené nože HACCP
HOT-DOG Rolly na párky/klobásy s nepriľnavým povrchom,Stolové zariadenia | Hot-dog
HOT-DOG hroty s varičom Easyline,Stolové zariadenia | Hot-dog
Haluškovač profi – 28 cm,Kuchynské náradie | Lisy
Haluškovač profi – 40 cm,Kuchynské náradie | Lisy
Haluškovač profi – 60 cm,Kuchynské náradie | Lisy
"Hlboký tanier na cestoviny, Kasub, Ø 260 mm",Stolový inventár | Riad | Porcelán KASUB
"Hlboký tanier na cestoviny, Kasub, Ø 270 mm",Stolový inventár | Riad | Porcelán KASUB
"Hlboký tanier na cestoviny, Kasub, Ø 290 mm",Stolový inventár | Riad | Porcelán KASUB
"Hlboký tanier, Kasub, Ø 225 mm",Stolový inventár | Riad | Porcelán KASUB
"Hlboký tanier, Kasub, Ø 240 mm",Stolový inventár | Riad | Porcelán KASUB
Hliníková GN nádoba s teflónovým povrchom 1/1 STALGAST PROFI s hĺbkou 20 mm,Kuchynský riad | Gastronádoby | GN nádoby hliníkové s teflónovým porvchom
Hliníková GN nádoba s teflónovým povrchom 1/1 STALGAST PROFI s hĺbkou 65 mm,Kuchynský riad | Gastronádoby | GN nádoby hliníkové s teflónovým porvchom
Hliníková panvica s teflónom na indukciu pr.: 28 cm,Kuchynský riad | Panvice | Panvice hliníkové na indukciu
Hliníková panvica s teflónonm na indukciu pr.: 24 cm,Kuchynský riad | Panvice | Panvice hliníkové na indukciu
Hliníkový magnetický držiak na nože,Kuchynské náradie | Nože a nožnice | Držiaky na nože
"Hliníkový plech na pečenie 1,5 mm - 600 x 400 mm",Kuchynský riad | Špeciálne rošty a plechy
Hoblík na plastové dosky na krájanie,Kuchynské náradie | Dosky na krájanie | Drevené dosky a mäsokláty
Holdomat - 3 x GN 1/1,Konvektomaty a pece | Holdomaty
Holdomat Alphatech® 5xGN1/1,Konvektomaty a pece | Holdomaty
Holdomat Alphatech® 5xGN2/1,Konvektomaty a pece | Holdomaty
Hranolkovač ROBOMIX - hrúbka 10 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
Hranolkovač ROBOMIX - hrúbka 8 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
"Hrniec nízky STALGAST - s pokrievkou - 16x9,5 / 1,9 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec nízky STALGAST - s pokrievkou - 20x10,5 / 3,3 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
Hrniec nízky STALGAST - s pokrievkou - 24x11 / 5 l,Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
Hrniec nízky STALGAST - s pokrievkou - 28x13 / 8 l,Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
"Hrniec nízky STALGAST - s pokrievkou - 32x16 / 12,9 l -",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
"Hrniec nízky STALGAST - s pokrievkou - 36x18 / 18,3 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
"Hrniec nízky STALGAST - s pokrievkou - 40x25 / 31,4 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 16x12 / 2,5 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 20x14 / 4,4 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 24x16 / 7,2 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 28x18 cm 11,1 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 32x20 / 16,1 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 36x22 cm 22,4 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 40x30 / 37,7 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 45x36 / 57,3 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný STALGAST - s pokrievkou - 50x32 / 62,8 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce stredné PROFI s pokrievkou
"Hrniec stredný s pokrievkou EKO 28x18 cm / 11,1 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec stredný s pokrievkou EKO 32x20 cm / 16,1 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec stredný s pokrievkou EKO 36x22 cm / 22,4 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec stredný s pokrievkou EKO 40x26 cm / 32,6 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec stredný s pokrievkou EKO 45x36 cm / 57,3 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký STALGAST - s pokrievkou - 20x20 / 6,3 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
Hrniec vysoký STALGAST - s pokrievkou - 24x20 / 9 l,Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 28x25 / 15,4 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 32x26 / 20,9 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 36x36 / 36,6 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 40x40 / 50,3 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 45x45 / 71,6 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
"Hrniec vysoký STALGAST - s pokrievkou - 50x50 / 98,2 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce vysoké PROFI s pokrievkou
Hrniec vysoký s pokrievkou EKO 24x20 cm / 9 l,Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 28x25 cm / 15,4 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 32x26 cm / 20,9 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 32x32 cm / 25,7 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 36x36 cm / 36,6 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 40x40 cm / 50,3 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 45x45 cm / 71,6 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrniec vysoký s pokrievkou EKO 50x50 cm / 98,2 l",Kuchynský riad | Hrnce a rajnice | Hrnce s pokrievkou EKO
"Hrnček bez ucha, Hel, V 0,35l",Stolový inventár | Riad | Porcelán KASUB
"Hrnček bez ucha, Hel, V 0,6l",Stolový inventár | Riad | Porcelán KASUB
"Hrnček „Toledo“ 0,25 l",Stolový inventár | Riad | Opálové sklo TOLEDO
"Hrnček „Toledo“ 0,32 l",Stolový inventár | Riad | Opálové sklo TOLEDO
Ihlica na účtenky Stalgast®,Stolový inventár | Rôzne
Indukcny sporák 2 zony - BERTO´S,Varná technológia | BERTO´s 700 | Elektrické šporáky BERTO´s
Indukcny sporák 4 zony - BERTO´S,Varná technológia | BERTO´s 700 | Elektrické šporáky BERTO´s
"Indukcny wok 3,5 kW - BERTO´S",Varná technológia | BERTO´s 700 | Elektrické šporáky BERTO´s
Indukčná platňa - EASYLINE,Stolové zariadenia | Indukčné platne EKO
Indukčná platňa WOK - EASYLINE,Stolové zariadenia | Indukčné platne EKO
Indukčná varná stolička Stalgast 5kW,Varná technológia | Varné stoličky
Indukčná varná stolička Stalgast 8kW,Varná technológia | Varné stoličky
Indukčný WOK - 5kW - BERTO´S,Varná technológia | BERTO´s 900 | Sporáky BERTO´s 900
Indukčný sporák - 4 Stalgast,Varná technológia | STALGAST 700 | Indukčné sporáky 700
Indukčný sporák BERTO´s 900 - 2x 5kW,Varná technológia | BERTO´s 900 | Sporáky BERTO´s 900
Indukčný sporák BERTO´s 900 - 4x 5kW,Varná technológia | BERTO´s 900 | Sporáky BERTO´s 900
Indukčný sporák – 2 Stalgast,Varná technológia | STALGAST 700 | Indukčné sporáky 700
Indukčný varič EASYLINE 5000 W,Stolové zariadenia | Indukčné platne EKO
Indukčný varič STALGAST 3500W,Stolové zariadenia | Indukčné platne EKO
Indukčný wok Stalgast,Varná technológia | STALGAST 700 | Indukčné sporáky 700
Izolačné guľôčky k církulátoru SOUS-VIDE,Stolové zariadenia | Sous-vide program
Jadrová viacbodová sonda pre LAINOX COMPACT (iba spolu s konvektomatom!!),Konvektomaty a pece | Konvektomaty COMPACT
Jednokomorová pizzapec MIDI - 1x45cm pizza - so sklom,Pizza a kebab | Pizzapece XL | MINI pizzapece
Jednokomorová pizzapec MINI - 1x34cm pizza - so sklom,Pizza a kebab | Pizzapece XL | MINI pizzapece
Jednorázové vrecká v rolke 30 cm (100 ks),Zmrzlina a pečenie | Zdobenie | Vrecká na vytláčanie
Jednorázové vrecká v rolke 46 cm (100 ks),Zmrzlina a pečenie | Zdobenie | Vrecká na vytláčanie
Kalíštek na vajcia Stalgast®,Stolový inventár | Stolové doplnky
"Kanvica na olej 0,5 l",Kuchynské náradie | Korenie a olej
Kanvica na olej 1 l,Kuchynské náradie | Korenie a olej
Kanvica na olej GI METAL - 1 L,Pizza a kebab | Príslušenstvo
"Kanvica, Kasub, V 0,4 l",Stolový inventár | Riad | Porcelán KASUB
"Kanvice na speňovanie s neprilnavým povrchom - 0,3 L",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Kanvice na speňovanie s neprilnavým povrchom - 0,6 L",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Kanvice na speňovanie s neprilnavým povrchom - 0,8 L",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
Kanvice na speňovanie s neprilnavým povrchom - 1 L,Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Kastrol STALGAST - s pokrievkou - 36x11 / 11,2 l",Kuchynský riad | Hrnce a rajnice | Nerezové hrnce PROFI s pokrievkou | Hrnce nízke PROFI s pokrievkou
Kateringová lavicka 1830x250,Catering | Cateringový nábytok | Cateringové stoly
Kateringový stôl 1220 x 610 mm,Catering | Cateringový nábytok | Cateringové stoly
"Kateringový stôl 183 x 76,2 x 74 cm",Catering | Cateringový nábytok | Cateringové stoly
Kateringový stôl priemer: 1220mm,Catering | Cateringový nábytok | Cateringové stoly
Kefa na gril 43 cm,Kuchynské náradie | Príslušenstvo ku grilu
Kefa na vymetanie pizza-pece GI METAL,Pizza a kebab | Kefy na pizza pece
Kefa na vymetanie pizza-pece GI METAL PROFI - nízka,Pizza a kebab | Kefy na pizza pece
Kefka na čistenie tesnenia kávovaru,Bar a káva | Doplnky pre kaviareň
Kliešte grilovacie 22 cm,Kuchynské náradie | Kliešte
Kliešte grilovacie 28 cm,Kuchynské náradie | Kliešte
Kliešte grilovacie so silikónovou rúčkou 42 cm,Kuchynské náradie | Kliešte
Kliešte na mäso 20 cm,Kuchynské náradie | Kliešte
Kliešte na zákusky 28 cm,Kuchynské náradie | Kliešte
Kliešte na ľad Stalgast®,Bar a káva | Mlynčeky a nádoby na ľad
Kliešte na ľad dlhé - 18 cm,Bar a káva | Mlynčeky a nádoby na ľad
Kliešte na šalát/špagety 31 cm,Kuchynské náradie | Kliešte
Kliešte na špagety 20 cm,Kuchynské náradie | Kliešte
Kliešte plastové priehľadné 23 cm,Kuchynské náradie | Kliešte
Kliešte plastové čierne 23 cm,Kuchynské náradie | Kliešte
Kliešte univerzálne 24 cm,Kuchynské náradie | Kliešte
Kliešte univerzálne 30 cm,Kuchynské náradie | Kliešte
Kliešte univerzálne 40 cm,Kuchynské náradie | Kliešte
Kliešte univerzálne so silikónovou rúčkou 30 cm,Kuchynské náradie | Kliešte
Kliešte univerzálne so silikónovou rúčkou 40 cm,Kuchynské náradie | Kliešte
"Knock box - Nerezová oceľ / Silikón - Ø17 cm v 17,5 cm",Bar a káva | Doplnky pre kaviareň
Kockovač ROBOMIX - 10x10 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
Kockovač ROBOMIX - 8x8 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
Kockovač ROBOMIX - pre A713265 - 10x10 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
Kockovač ROBOMIX - pre A713265 - 8x8 mm,Príprava potravín | Krájače zeleniny | Kotúče ku krájačom zeleniny | Ku krájačom ROBOMIX a FIMAR
Koliesko náhradné pre S300640,Kuchynské náradie | Otvárače na konzervy
Komora na dozrievanie mäsa 233 litrov,Chladiaci program | Dozrievanie mäsa
Komora na dozrievanie mäsa 88 litrov,Chladiaci program | Dozrievanie mäsa
Kondenzačný odsávač ku GN1/1 konvektomatom SYNAPSY,Konvektomaty a pece | Konvektomaty SYNAPSY | Doplnky SYNAPSY
Kondenzačný odsávač ku GN2/1 konvektomatom SYNAPSY,Konvektomaty a pece | Konvektomaty SYNAPSY | Doplnky SYNAPSY
Kondenzačný odsávač ku konvektomatom STALGAST,Konvektomaty a pece | Konvektomaty STALGAST
Kontajner Stalgast 120 l,Skladovanie a hygiena | Odpadové koše a popolníky | Plastové odpadové koše
Kontajner Stalgast 80 l,Skladovanie a hygiena | Odpadové koše a popolníky | Plastové odpadové koše
Kontajner univerzálny 120 litrov  - čierny,Skladovanie a hygiena | Odpadové koše a popolníky | Plastové odpadové koše
Kontajner univerzálny 38 litrov  - čierny,Skladovanie a hygiena | Odpadové koše a popolníky | Plastové odpadové koše
Kontajner univerzálny 75 litrov  - šedý,Skladovanie a hygiena | Odpadové koše a popolníky | Plastové odpadové koše
Kontaktný gril Caterina - DOUBLE,Stolové zariadenia | Kontaktné grily
Kontaktný gril Caterina - MINI,Stolové zariadenia | Kontaktné grily
Kontaktný gril Caterina - PANINI,Stolové zariadenia | Kontaktné grily
"Konvektomat ALPHATECH®
ICON-M 10xGN1/1",Konvektomaty a pece | Konvektomaty ICON
"Konvektomat ALPHATECH®
ICON-M 5xGN1/1",Konvektomaty a pece | Konvektomaty ICON
"Konvektomat ALPHATECH®
ICON-M 7xGN1/1",Konvektomaty a pece | Konvektomaty ICON
"Konvektomat ALPHATECH®
ICON51 -M  6xGN 1/1",Konvektomaty a pece | Konvektomaty COMPACT
"Konvektomat ALPHATECH®
ICON51 -M  6xGN 2/3",Konvektomaty a pece | Konvektomaty COMPACT
"Konvektomat ALPHATECH® 
ICON-T 10xGN1/1",Konvektomaty a pece | Konvektomaty ICON
"Konvektomat ALPHATECH® 
ICON-T 5xGN1/1",Konvektomaty a pece | Konvektomaty ICON
"Konvektomat ALPHATECH® 
ICON51 -T  6xGN 1/1",Konvektomaty a pece | Konvektomaty COMPACT
"Konvektomat ALPHATECH® 
ICON51 -T  6xGN 2/3",Konvektomaty a pece | Konvektomaty COMPACT
Konvektomat ALPHATECH® ICON-T 7xGN1/1,Konvektomaty a pece | Konvektomaty ICON
Konvektomat ALPHATECH® ICON51 -T  6xGN 1/1 + ILCS1,Konvektomaty a pece | Konvektomaty COMPACT
Konvektomat ALPHATECH® ICON51 -T 6xGN 2/3 + AUTOM.UMYVANIE,Konvektomaty a pece | Konvektomaty COMPACT
Konvektomat ALPHATECH® SYNAPSY 10xGN1/1,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat ALPHATECH® SYNAPSY 6xGN1/1,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Alphatech SYNAPSY - 10x GN2/1 - nástrek,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Alphatech SYNAPSY - 20x GN1/1 - nástrek,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Alphatech SYNAPSY - 20x GN2/1 - nástrek,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Alphatech SYNAPSY - 6x GN2/1 - nástrek,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Alphatech SYNAPSY - 6x+10x GN1/1 - nástrek,Konvektomaty a pece | Konvektomaty SYNAPSY | Konvektomaty
Konvektomat Lainox Compact Sapiens 10x GN1/1 - na výšku,Konvektomaty a pece | Konvektomaty COMPACT
Konvektomat NERONE 10 x GN1/1,Konvektomaty a pece | Teplovzdušné rúry s parnou funkciou
Konvektomat NERONE 4 x GN1/1,Konvektomaty a pece | Teplovzdušné rúry s parnou funkciou
Konvektomat NERONE 5 x GN1/1,Konvektomaty a pece | Teplovzdušné rúry s parnou funkciou
Konvektomat NERONE 7 x GN1/1,Konvektomaty a pece | Teplovzdušné rúry s parnou funkciou
"Konvica na kávu/čaj 0,08 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 0,15 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 0,2 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 0,35 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 0,5 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 0,75 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
Konvica na kávu/čaj 1 l - so silikonovou rúčkou,Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na kávu/čaj 1,3 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice s poklopom
"Konvica na mlieko 0,08 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 0,15 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 0,2 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 0,35 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 0,5 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 0,75 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
Konvica na mlieko 1 l - so silikonovou rúčkou,Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
"Konvica na mlieko 1,3 l - so silikonovou rúčkou",Stolový inventár | Džbániky a kanvice | Kanvice bez poklopu
Konzola na fľaše SPEEDRAIL,Bar a káva | Barové príslušenstvo
"Korenička na olej, ocot Stalgast®",Stolový inventár | Koreničky
Korenička na soľ a korenie Stalgast®,Stolový inventár | Koreničky
"Korenička na soľ, korenie, držiak na servítky Stalgast®",Stolový inventár | Koreničky
Kos 1/3,Varná technológia | STALGAST 700 | Variče cestovín 700
Kos 2 x 1/6,Varná technológia | STALGAST 700 | Variče cestovín 700
Kos pre varic cestovin,Varná technológia | BERTO´s 700 | Variče cestovín BERTO´s
Kos pre varic cestovin,Varná technológia | BERTO´s 700 | Variče cestovín BERTO´s
"Kovová koncovka hviezda, priemer: 0,2 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,3 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,4 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,5 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,6 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,7 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 0,8 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 1 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 1,1 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 1,2 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
"Kovová koncovka hviezda, priemer: 1,3 cm",Zmrzlina a pečenie | Zdobenie | Koncovky na vytláčanie
