Interné èíslo;Kat. èíslo rodièa;Kat. èíslo;EAN kód;Vidite¾nı;Vırobca;Názov tovaru;Hlavna kategória;Krátky popis;Dlhı popis;Bená cena;Stará cena;Bená cena bez DPH;Stará cena bez DPH;DPH;Poèet kusov;Váha;Dodacia doba;Min. obj. mnostvo;Body navyše;Obrázky;Popisy k obrázkom 1;Popisy k obrázkom 2;Popisy k obrázkom 3;Popisy k obrázkom 4;Popisy k obrázkom 5;Popisy k obrázkom 6;Popisy k obrázkom 7;Popisy k obrázkom 8;Popisy k obrázkom 9;Súvisiace tovary;Súbory na stiahnutie;SEO titulka;SEO popis;SEO k¾úèové slová;Odporúèanı;Akcia;Vıpredaj;Novinka;Char. Typ navigácie;Char. Poèet farieb displeja;Char. Podporované pamäové karty;Char. Rozlíšenie fotoaparátu;Char. Procesor telefónu;Char. Uhloprieèka displeja;Char. Håbka;Char. Vıška;Char. Štandardné príslušenstvo;Char. Obsiahnuté mapy;Char. Šírka;Char. Hlava;Char. Srdce;Char. Základ
25574660;25574657;FLC01(POL)1060;;1.0;;FL C 01 (POL) 615x420x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
- pri väèšej objednávke individuálna cena na dopyt";;249.94215;0.0;203,205;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574660.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574656;0;FLB402(POL);;1.0;;FL B 402 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;;;614.7417;0.0;499,79;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981601.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574655;0;FLB401(POL);;1.0;;FL B 401 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;;;614.7417;0.0;499,79;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981599.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574650;0;25574650;;1.0;;FL B BIG 02 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;244.1427;0.0;198,49;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981597.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574651;25574650;FLBBIG02(POL)600;;1.0;;FL B BIG 02 (POL) 570x570x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;244.1427;0.0;198,49;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574651.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574652;25574650;FLBBIG02(POL)720;;1.0;;FL B BIG 02 (POL) 570x570x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;251.4981;0.0;204,47;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574652.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574653;25574650;FLBBIG02(POL)1060;;1.0;;FL B BIG 02 (POL) 570x570x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;286.0119;0.0;232,53;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574653.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574646;0;25574646;;1.0;;FL B BIG 01 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;244.1427;0.0;198,49;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981593.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574647;25574646;FLBBIG01(POL)600;;1.0;;FL B BIG 01 (POL) 570x570x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;244.1427;0.0;198,49;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574647.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574648;25574646;FLBBIG01(POL)720;;1.0;;FL B BIG 01 (POL) 570x570x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;249.09345;0.0;202,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574648.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574649;25574646;FLBBIG01(POL)1060;;1.0;;FL B BIG 01 (POL) 570x570x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;286.0119;0.0;232,53;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574649.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574642;0;25574642;;1.0;;FL BM 02 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;192.51345;0.0;156,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981589.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574643;25574642;FLBM02(POL)600;;1.0;;FL BM 02 (POL) 495x495x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;192.51345;0.0;156,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574643.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574644;25574642;FLBM02(POL)720;;1.0;;FL BM 02 (POL) 490x490x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;199.86885;0.0;162,495;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574644.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574645;25574642;FLBM02(POL)1060;;1.0;;FL BM 02 (POL) 490x490x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;234.38265;0.0;190,555;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574645.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574637;0;25574637;;1.0;;FL BM 01 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;192.51345;0.0;156,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981585.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574638;25574637;FLBM01(POL)600;;1.0;;FL BM 01 (POL) 495x495x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;192.51345;0.0;156,515;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574638.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574639;25574637;FLBM01(POL)720;;1.0;;FL BM 01 (POL) 495x495x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;199.1616;0.0;161,92;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574639.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574641;25574637;FLBM01(POL)1060;;1.0;;FL BM 01 (POL) 495x495x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;235.9386;0.0;191,82;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574641.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574591;0;25574591;;1.0;;FL B 02 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;175.398;0.0;142,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981575.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574631;25574591;FLB02(POL)600;;1.0;;FL B 02 (POL) 420x420x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;175.398;0.0;142,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574631.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574633;25574591;FLB02(POL)720;;1.0;;FL B 02 (POL) 420x420x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;183.6021;0.0;149,27;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574633.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574634;25574591;FLB02(POL)1060;;1.0;;FL B 02 (POL) 420x420x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;217.97445;0.0;177,215;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574634.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574586;0;25574586;;1.0;;FL B 01 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;175.398;0.0;142,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981567.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574587;25574586;FLB01(POL)600;;1.0;;FL B 01 (POL) 420x420x600 (kaviareò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;175.398;0.0;142,6;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574587.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574588;25574586;FLB01(POL)720;;1.0;;FL B 01 (POL) 420x420x720 (jedáleò);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;180.2073;0.0;146,51;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574588.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574589;25574586;FLB01(POL)1060;;1.0;;FL B 01 (POL) 420x420x1060 (bar);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;217.97445;0.0;177,215;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574589.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574503;0;FL A301(POL);;1.0;;FL A 301 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;;;546.1384499999999;0.0;444,015;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981481.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574492;0;25574492;;1.0;;FL A BIG 21F (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;316.2822;0.0;257,14;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981478.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574493;25574492;FL ABIG21F(POL)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;316.2822;0.0;257,14;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574493.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574501;25574492;FL ABIG21F(POL)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;331.70025;0.0;269,675;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574501.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574502;25574492;FL ABIG21F(POL)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene 
- exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;380.2176;0.0;309,12;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574502.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574486;0;25574486;;1.0;;FL A BIG 01 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;258.99495;0.0;210,565;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981470.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574487;25574486;FLABIG01(POL)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;258.99495;0.0;210,565;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574487.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574490;25574486;FLABIG01(POL)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;263.80425;0.0;214,475;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574490.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574491;25574486;FLABIG01(POL)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene 
- exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;301.5714;0.0;245,18;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574491.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574481;0;25574481;;1.0;;FL AM 21MF (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;241.3137;0.0;196,19;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981464.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574482;25574481;FLAM21MF(POL)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;241.3137;0.0;196,19;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574482.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574483;25574481;FLAM21MF(POL)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;250.79085;0.0;203,895;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574483.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574485;25574481;FLAM21MF(POL)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks
 - pracovná doska nie je v cene
 - exteriérová povrchová úprava +25% 
- pri väèšej objednávke individuálna cena na dopyt";;279.5052;0.0;227,24;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574485.jpg;;;;;;;;;;;;[category_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574477;0;25574477;;1.0;;FL AM 01 (POL);Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;175.275;0.0;142,5;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/25981459.jpg;;;;;;;;;;;;[product_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574478;25574477;FLAM01(POL)600;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;175.275;0.0;142,5;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574478.jpg;;;;;;;;;;;;[product_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574479;25574477;FLAM01(POL)720;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;180.933;0.0;147,1;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574479.jpg;;;;;;;;;;;;[product_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
25574480;25574477;FLAM01(POL)1060;;1.0;;;Zariadenie interiéru/Stolové podnoe/Podstava z nerezovej ocele;"- minimálny poèet v objednávke 2ks 
- pracovná doska nie je v cene
 - exteriérová povrchová úprava +25%
 - pri väèšej objednávke individuálna cena na dopyt";;213.036;0.0;173,2;0.0;23.0;1.0;0.1;;1.0;0.0;https://www.gastropro.sk/user/7686/upload/stuff/variants/25574480.jpg;;;;;;;;;;;;[product_name] |GastroPro.sk|;[category_name] Podstava z nerezovej ocele;Podstava z nerezovej ocele;0.0;0.0;0.0;0.0;;;;;;;;;;;;;;
